"","datetime","number","day","wd","ws","tem","season","weekdays","sunrise","sunset","dayNight","peak","businessday","wdays","hours","PM2.5"
"137",2016-11-03 01:00:00,14415.2387553041,2016-11-03,312.2,1.5,0.4,"autumm","weekday",2016-11-03 06:58:31,2016-11-03 16:29:31,"night",FALSE,TRUE,"Thursday",1,29.4
"138",2016-11-03 02:00:00,15691.5524752475,2016-11-03,297.7,0.8,-0.3,"autumm","weekday",2016-11-03 06:58:31,2016-11-03 16:29:31,"night",FALSE,TRUE,"Thursday",2,31.5
"139",2016-11-03 03:00:00,9982.23140028289,2016-11-03,245.2,1.3,-0.6,"autumm","weekday",2016-11-03 06:58:31,2016-11-03 16:29:31,"night",FALSE,TRUE,"Thursday",3,28.2
"140",2016-11-03 04:00:00,10042.9804809052,2016-11-03,239.8,1.5,-0.8,"autumm","weekday",2016-11-03 06:58:31,2016-11-03 16:29:31,"night",FALSE,TRUE,"Thursday",4,29.6
"141",2016-11-03 05:00:00,10372.9323903819,2016-11-03,236.3,1.1,-0.5,"autumm","weekday",2016-11-03 06:58:31,2016-11-03 16:29:31,"night",FALSE,TRUE,"Thursday",5,27.5
"142",2016-11-03 06:00:00,12727.4166902405,2016-11-03,224.5,1.3,-0.7,"autumm","weekday",2016-11-03 06:58:31,2016-11-03 16:29:31,"night",FALSE,TRUE,"Thursday",6,27.3
"143",2016-11-03 07:00:00,13519.0710042433,2016-11-03,238.3,1.3,-0.9,"autumm","weekday",2016-11-03 06:58:31,2016-11-03 16:29:31,"day",TRUE,TRUE,"Thursday",7,25.7
"144",2016-11-03 08:00:00,15392.8248914617,2016-11-03,227.9,1.3,-0.9,"autumm","weekday",2016-11-03 06:58:31,2016-11-03 16:29:31,"day",TRUE,TRUE,"Thursday",8,29.8
"145",2016-11-03 09:00:00,13617.5558698727,2016-11-03,228.8,1.3,0.8,"autumm","weekday",2016-11-03 06:58:31,2016-11-03 16:29:31,"day",TRUE,TRUE,"Thursday",9,30.3
"146",2016-11-03 10:00:00,9554.6342291372,2016-11-03,211.7,1,2.8,"autumm","weekday",2016-11-03 06:58:31,2016-11-03 16:29:31,"day",FALSE,TRUE,"Thursday",10,32.4
"147",2016-11-03 11:00:00,8111.22602545969,2016-11-03,217.2,1.4,4.5,"autumm","weekday",2016-11-03 06:58:31,2016-11-03 16:29:31,"day",FALSE,TRUE,"Thursday",11,27.4
"148",2016-11-03 12:00:00,8447.05601131542,2016-11-03,231.4,1.5,6.7,"autumm","weekday",2016-11-03 06:58:31,2016-11-03 16:29:31,"day",FALSE,TRUE,"Thursday",12,21.6
"149",2016-11-03 13:00:00,9702.05657708628,2016-11-03,228,1.5,7.7,"autumm","weekday",2016-11-03 06:58:31,2016-11-03 16:29:31,"day",FALSE,TRUE,"Thursday",13,18
"150",2016-11-03 14:00:00,7701.69165487977,2016-11-03,232.9,1.3,7.4,"autumm","weekday",2016-11-03 06:58:31,2016-11-03 16:29:31,"day",FALSE,TRUE,"Thursday",14,15.8
"151",2016-11-03 15:00:00,9407.40763790665,2016-11-03,214.4,1.5,6.3,"autumm","weekday",2016-11-03 06:58:31,2016-11-03 16:29:31,"day",FALSE,TRUE,"Thursday",15,12.5
"152",2016-11-03 16:00:00,13408.9233380481,2016-11-03,185.4,2,4.9,"autumm","weekday",2016-11-03 06:58:31,2016-11-03 16:29:31,"day",TRUE,TRUE,"Thursday",16,14.1
"153",2016-11-03 17:00:00,11246.5937056989,2016-11-03,178.8,2.3,4.3,"autumm","weekday",2016-11-03 06:58:31,2016-11-03 16:29:31,"night",TRUE,TRUE,"Thursday",17,15
"154",2016-11-03 18:00:00,11811.7997171146,2016-11-03,192.1,2.4,4.3,"autumm","weekday",2016-11-03 06:58:31,2016-11-03 16:29:31,"night",TRUE,TRUE,"Thursday",18,19.2
"155",2016-11-03 19:00:00,9186.47043847242,2016-11-03,211.5,2.6,4.9,"autumm","weekday",2016-11-03 06:58:31,2016-11-03 16:29:31,"night",TRUE,TRUE,"Thursday",19,20.4
"156",2016-11-03 20:00:00,7450.57086280057,2016-11-03,211,2.3,4.6,"autumm","weekday",2016-11-03 06:58:31,2016-11-03 16:29:31,"night",FALSE,TRUE,"Thursday",20,20.8
"157",2016-11-03 21:00:00,6282.14342291372,2016-11-03,220.2,2.6,6.2,"autumm","weekday",2016-11-03 06:58:31,2016-11-03 16:29:31,"night",FALSE,TRUE,"Thursday",21,20.2
"158",2016-11-03 22:00:00,6272.79349363508,2016-11-03,213.3,2.1,6.5,"autumm","weekday",2016-11-03 06:58:31,2016-11-03 16:29:31,"night",FALSE,TRUE,"Thursday",22,16.7
"159",2016-11-03 23:00:00,7075.39236209335,2016-11-03,229.3,2.5,6.8,"autumm","weekday",2016-11-03 06:58:31,2016-11-03 16:29:31,"night",FALSE,TRUE,"Thursday",23,11.7
"160",2016-11-04 00:00:00,7502.27920792079,2016-11-04,274.3,2.1,4.3,"autumm","weekday",2016-11-04 07:00:17,2016-11-04 16:27:47,"night",FALSE,TRUE,"Friday",0,14.6
"161",2016-11-04 01:00:00,6191.91400282885,2016-11-04,231.3,1.9,3.9,"autumm","weekday",2016-11-04 07:00:17,2016-11-04 16:27:47,"night",FALSE,TRUE,"Friday",1,13.2
"162",2016-11-04 02:00:00,4983.60424328147,2016-11-04,241.6,2,3.2,"autumm","weekday",2016-11-04 07:00:17,2016-11-04 16:27:47,"night",FALSE,TRUE,"Friday",2,10.5
"163",2016-11-04 03:00:00,4881.81046676096,2016-11-04,237.4,2,2.7,"autumm","weekday",2016-11-04 07:00:17,2016-11-04 16:27:47,"night",FALSE,TRUE,"Friday",3,10.7
"164",2016-11-04 04:00:00,4590.78642149929,2016-11-04,240.4,2,3.2,"autumm","weekday",2016-11-04 07:00:17,2016-11-04 16:27:47,"night",FALSE,TRUE,"Friday",4,8.8
"165",2016-11-04 05:00:00,5150.48458274399,2016-11-04,221.7,1.8,2.6,"autumm","weekday",2016-11-04 07:00:17,2016-11-04 16:27:47,"night",FALSE,TRUE,"Friday",5,11.2
"166",2016-11-04 06:00:00,5954.4882602546,2016-11-04,226.2,1.9,2.8,"autumm","weekday",2016-11-04 07:00:17,2016-11-04 16:27:47,"night",FALSE,TRUE,"Friday",6,10.9
"167",2016-11-04 07:00:00,7404.44016973126,2016-11-04,228.7,2,3.5,"autumm","weekday",2016-11-04 07:00:17,2016-11-04 16:27:47,"night",TRUE,TRUE,"Friday",7,10.3
"168",2016-11-04 08:00:00,7565.22456039204,2016-11-04,237.6,2,4,"autumm","weekday",2016-11-04 07:00:17,2016-11-04 16:27:47,"day",TRUE,TRUE,"Friday",8,9
"169",2016-11-04 09:00:00,8877.34257425743,2016-11-04,247.8,1.9,4.4,"autumm","weekday",2016-11-04 07:00:17,2016-11-04 16:27:47,"day",TRUE,TRUE,"Friday",9,11.8
"170",2016-11-04 10:00:00,9174.7954738331,2016-11-04,260.1,1.6,5.1,"autumm","weekday",2016-11-04 07:00:17,2016-11-04 16:27:47,"day",FALSE,TRUE,"Friday",10,11.3
"171",2016-11-04 11:00:00,12676.8930693069,2016-11-04,266.4,1.8,6.1,"autumm","weekday",2016-11-04 07:00:17,2016-11-04 16:27:47,"day",FALSE,TRUE,"Friday",11,10.3
"172",2016-11-04 12:00:00,18036.8480905233,2016-11-04,252,2,6.4,"autumm","weekday",2016-11-04 07:00:17,2016-11-04 16:27:47,"day",FALSE,TRUE,"Friday",12,12.1
"173",2016-11-04 13:00:00,12094.1100424328,2016-11-04,245.4,1.3,7,"autumm","weekday",2016-11-04 07:00:17,2016-11-04 16:27:47,"day",FALSE,TRUE,"Friday",13,12.8
"174",2016-11-04 14:00:00,8129.40933521924,2016-11-04,266.4,1.3,7.3,"autumm","weekday",2016-11-04 07:00:17,2016-11-04 16:27:47,"day",FALSE,TRUE,"Friday",14,12.7
"175",2016-11-04 15:00:00,8902.12446958982,2016-11-04,285.8,1.5,7.1,"autumm","weekday",2016-11-04 07:00:17,2016-11-04 16:27:47,"day",FALSE,TRUE,"Friday",15,9.4
"176",2016-11-04 16:00:00,11777.9388967468,2016-11-04,290.8,1.5,7,"autumm","weekday",2016-11-04 07:00:17,2016-11-04 16:27:47,"day",TRUE,TRUE,"Friday",16,10.4
"177",2016-11-04 17:00:00,16670.8480475382,2016-11-04,283.5,2.1,6.1,"autumm","weekday",2016-11-04 07:00:17,2016-11-04 16:27:47,"night",TRUE,TRUE,"Friday",17,6.4
"178",2016-11-04 18:00:00,13560.6291371994,2016-11-04,282.9,1.7,5.8,"autumm","weekday",2016-11-04 07:00:17,2016-11-04 16:27:47,"night",TRUE,TRUE,"Friday",18,8.8
"179",2016-11-04 19:00:00,10670.9736916549,2016-11-04,320.3,2.2,5.2,"autumm","weekday",2016-11-04 07:00:17,2016-11-04 16:27:47,"night",TRUE,TRUE,"Friday",19,15.4
"180",2016-11-04 20:00:00,15185.8715700141,2016-11-04,307.9,1.4,4.5,"autumm","weekday",2016-11-04 07:00:17,2016-11-04 16:27:47,"night",FALSE,TRUE,"Friday",20,18.2
"181",2016-11-04 21:00:00,17714.8161244696,2016-11-04,280,1.3,3.9,"autumm","weekday",2016-11-04 07:00:17,2016-11-04 16:27:47,"night",FALSE,TRUE,"Friday",21,21.8
"182",2016-11-04 22:00:00,17700.313437058,2016-11-04,285.3,2.1,4.2,"autumm","weekday",2016-11-04 07:00:17,2016-11-04 16:27:47,"night",FALSE,TRUE,"Friday",22,26.1
"183",2016-11-04 23:00:00,15490.016407355,2016-11-04,276.5,2.2,4.5,"autumm","weekday",2016-11-04 07:00:17,2016-11-04 16:27:47,"night",FALSE,TRUE,"Friday",23,32.3
"184",2016-11-05 00:00:00,15075.3417256011,2016-11-05,332.5,4.8,3,"autumm","weekend",2016-11-05 07:02:03,2016-11-05 16:26:05,"night",FALSE,FALSE,"Saturday",0,30.2
"185",2016-11-05 01:00:00,11526.2212164074,2016-11-05,284.6,2.1,1.5,"autumm","weekend",2016-11-05 07:02:03,2016-11-05 16:26:05,"night",FALSE,FALSE,"Saturday",1,27.8
"186",2016-11-05 02:00:00,9963.24441301273,2016-11-05,280.1,2,1.7,"autumm","weekend",2016-11-05 07:02:03,2016-11-05 16:26:05,"night",FALSE,FALSE,"Saturday",2,20.6
"187",2016-11-05 03:00:00,8222.33804809052,2016-11-05,255,2,2.1,"autumm","weekend",2016-11-05 07:02:03,2016-11-05 16:26:05,"night",FALSE,FALSE,"Saturday",3,23.9
"188",2016-11-05 04:00:00,7257.41810466761,2016-11-05,259,2.2,2.3,"autumm","weekend",2016-11-05 07:02:03,2016-11-05 16:26:05,"night",FALSE,FALSE,"Saturday",4,18.2
"189",2016-11-05 05:00:00,8309.50777934936,2016-11-05,274.5,2.2,2.3,"autumm","weekend",2016-11-05 07:02:03,2016-11-05 16:26:05,"night",FALSE,FALSE,"Saturday",5,17.6
"190",2016-11-05 06:00:00,7626.00311173975,2016-11-05,284.1,2.2,2.3,"autumm","weekend",2016-11-05 07:02:03,2016-11-05 16:26:05,"night",FALSE,FALSE,"Saturday",6,14.5
"191",2016-11-05 07:00:00,9549.14851485149,2016-11-05,313.5,2.7,2.4,"autumm","weekend",2016-11-05 07:02:03,2016-11-05 16:26:05,"night",FALSE,FALSE,"Saturday",7,14.5
"192",2016-11-05 08:00:00,10178.9768033946,2016-11-05,318.1,2.7,2,"autumm","weekend",2016-11-05 07:02:03,2016-11-05 16:26:05,"day",FALSE,FALSE,"Saturday",8,14.4
"193",2016-11-05 09:00:00,7401.69108910891,2016-11-05,312.5,2.9,2.3,"autumm","weekend",2016-11-05 07:02:03,2016-11-05 16:26:05,"day",FALSE,FALSE,"Saturday",9,16.4
"194",2016-11-05 10:00:00,4566.82687411598,2016-11-05,307.6,2.9,3.4,"autumm","weekend",2016-11-05 07:02:03,2016-11-05 16:26:05,"day",FALSE,FALSE,"Saturday",10,12.4
"195",2016-11-05 11:00:00,4138.76718528996,2016-11-05,329,4,5,"autumm","weekend",2016-11-05 07:02:03,2016-11-05 16:26:05,"day",FALSE,FALSE,"Saturday",11,7.8
"196",2016-11-05 12:00:00,3319.17435607133,2016-11-05,336.7,4.7,6.3,"autumm","weekend",2016-11-05 07:02:03,2016-11-05 16:26:05,"day",FALSE,FALSE,"Saturday",12,6.7
"197",2016-11-05 13:00:00,3740.57595473833,2016-11-05,342.2,5.1,6.7,"autumm","weekend",2016-11-05 07:02:03,2016-11-05 16:26:05,"day",FALSE,FALSE,"Saturday",13,4.9
"198",2016-11-05 14:00:00,3499.71881188119,2016-11-05,340.2,4.9,6.5,"autumm","weekend",2016-11-05 07:02:03,2016-11-05 16:26:05,"day",FALSE,FALSE,"Saturday",14,5.1
"199",2016-11-05 15:00:00,4257.77249575552,2016-11-05,338.3,5.2,6.4,"autumm","weekend",2016-11-05 07:02:03,2016-11-05 16:26:05,"day",FALSE,FALSE,"Saturday",15,6.1
"200",2016-11-05 16:00:00,5423.39151343706,2016-11-05,333.8,4.6,5.8,"autumm","weekend",2016-11-05 07:02:03,2016-11-05 16:26:05,"day",FALSE,FALSE,"Saturday",16,4.6
"201",2016-11-05 17:00:00,7049.7270155587,2016-11-05,327.9,3.5,4.9,"autumm","weekend",2016-11-05 07:02:03,2016-11-05 16:26:05,"night",FALSE,FALSE,"Saturday",17,6.9
"202",2016-11-05 18:00:00,9810.73437057992,2016-11-05,327.8,4,4.6,"autumm","weekend",2016-11-05 07:02:03,2016-11-05 16:26:05,"night",FALSE,FALSE,"Saturday",18,9.2
"203",2016-11-05 19:00:00,11634.5909476662,2016-11-05,332.5,4.5,4.3,"autumm","weekend",2016-11-05 07:02:03,2016-11-05 16:26:05,"night",FALSE,FALSE,"Saturday",19,12.4
"204",2016-11-05 20:00:00,14035.9100424328,2016-11-05,334.2,4.4,4.1,"autumm","weekend",2016-11-05 07:02:03,2016-11-05 16:26:05,"night",FALSE,FALSE,"Saturday",20,27.9
"205",2016-11-05 21:00:00,12027.0930693069,2016-11-05,335.9,4.8,3.8,"autumm","weekend",2016-11-05 07:02:03,2016-11-05 16:26:05,"night",FALSE,FALSE,"Saturday",21,53.2
"206",2016-11-05 22:00:00,11062.9536067892,2016-11-05,337.4,4.7,3.5,"autumm","weekend",2016-11-05 07:02:03,2016-11-05 16:26:05,"night",FALSE,FALSE,"Saturday",22,36.9
"207",2016-11-05 23:00:00,10283.4011315417,2016-11-05,334.5,4.9,3.3,"autumm","weekend",2016-11-05 07:02:03,2016-11-05 16:26:05,"night",FALSE,FALSE,"Saturday",23,38.4
"208",2016-11-06 00:00:00,8482.48260254597,2016-11-06,10.4,8.3,7.2,"autumm","weekend",2016-11-06 07:03:49,2016-11-06 16:24:25,"night",FALSE,FALSE,"Sunday",0,42.3
"209",2016-11-06 01:00:00,9043.81046676096,2016-11-06,318.8,3.2,1.5,"autumm","weekend",2016-11-06 07:03:49,2016-11-06 16:24:25,"night",FALSE,FALSE,"Sunday",1,35.6
"210",2016-11-06 02:00:00,6832.66280056577,2016-11-06,321.9,3.4,1.3,"autumm","weekend",2016-11-06 07:03:49,2016-11-06 16:24:25,"night",FALSE,FALSE,"Sunday",2,39.3
"211",2016-11-06 03:00:00,5460.81159830269,2016-11-06,325.4,3.6,1.4,"autumm","weekend",2016-11-06 07:03:49,2016-11-06 16:24:25,"night",FALSE,FALSE,"Sunday",3,43.2
"212",2016-11-06 04:00:00,5439.36407355021,2016-11-06,322.8,3.5,1.3,"autumm","weekend",2016-11-06 07:03:49,2016-11-06 16:24:25,"night",FALSE,FALSE,"Sunday",4,35.5
"213",2016-11-06 05:00:00,4297.32418670438,2016-11-06,320.2,3.3,1.2,"autumm","weekend",2016-11-06 07:03:49,2016-11-06 16:24:25,"night",FALSE,FALSE,"Sunday",5,27
"214",2016-11-06 06:00:00,4041.96179966044,2016-11-06,323.5,3.2,1.1,"autumm","weekend",2016-11-06 07:03:49,2016-11-06 16:24:25,"night",FALSE,FALSE,"Sunday",6,20.6
"215",2016-11-06 07:00:00,4042.23932107496,2016-11-06,317.5,3.1,1,"autumm","weekend",2016-11-06 07:03:49,2016-11-06 16:24:25,"night",FALSE,FALSE,"Sunday",7,16.7
"216",2016-11-06 08:00:00,4469.87015558699,2016-11-06,320.5,3.6,1.3,"autumm","weekend",2016-11-06 07:03:49,2016-11-06 16:24:25,"day",FALSE,FALSE,"Sunday",8,10.4
"217",2016-11-06 09:00:00,4577.19977362762,2016-11-06,332.5,4.6,3.1,"autumm","weekend",2016-11-06 07:03:49,2016-11-06 16:24:25,"day",FALSE,FALSE,"Sunday",9,7.5
"218",2016-11-06 10:00:00,3712.66676096181,2016-11-06,327.8,4.7,4.4,"autumm","weekend",2016-11-06 07:03:49,2016-11-06 16:24:25,"day",FALSE,FALSE,"Sunday",10,6.6
"219",2016-11-06 11:00:00,3281.4,2016-11-06,327.3,4.7,5.4,"autumm","weekend",2016-11-06 07:03:49,2016-11-06 16:24:25,"day",FALSE,FALSE,"Sunday",11,7.8
"220",2016-11-06 12:00:00,3367.7072135785,2016-11-06,324.5,4.8,5.9,"autumm","weekend",2016-11-06 07:03:49,2016-11-06 16:24:25,"day",FALSE,FALSE,"Sunday",12,6.8
"221",2016-11-06 13:00:00,4716.22630834512,2016-11-06,332.9,4.8,5.8,"autumm","weekend",2016-11-06 07:03:49,2016-11-06 16:24:25,"day",FALSE,FALSE,"Sunday",13,5.9
"222",2016-11-06 14:00:00,3800.01075268817,2016-11-06,329.2,4.4,5.3,"autumm","weekend",2016-11-06 07:03:49,2016-11-06 16:24:25,"day",FALSE,FALSE,"Sunday",14,7.2
"223",2016-11-06 15:00:00,3724.00763790665,2016-11-06,338.6,4.3,5.8,"autumm","weekend",2016-11-06 07:03:49,2016-11-06 16:24:25,"day",FALSE,FALSE,"Sunday",15,6.6
"224",2016-11-06 16:00:00,4743.79830268741,2016-11-06,348.6,5,6.3,"autumm","weekend",2016-11-06 07:03:49,2016-11-06 16:24:25,"day",FALSE,FALSE,"Sunday",16,4.3
"225",2016-11-06 17:00:00,7767.73380480905,2016-11-06,5.3,6,6.9,"autumm","weekend",2016-11-06 07:03:49,2016-11-06 16:24:25,"night",FALSE,FALSE,"Sunday",17,4.4
"226",2016-11-06 18:00:00,6623.83168316832,2016-11-06,359.5,5.7,5.8,"autumm","weekend",2016-11-06 07:03:49,2016-11-06 16:24:25,"night",FALSE,FALSE,"Sunday",18,10.5
"227",2016-11-06 19:00:00,6145.5946251768,2016-11-06,0,5.9,5.4,"autumm","weekend",2016-11-06 07:03:49,2016-11-06 16:24:25,"night",FALSE,FALSE,"Sunday",19,7.2
"228",2016-11-06 20:00:00,5577.43564356436,2016-11-06,0.1,6.8,5.5,"autumm","weekend",2016-11-06 07:03:49,2016-11-06 16:24:25,"night",FALSE,FALSE,"Sunday",20,8.2
"229",2016-11-06 21:00:00,4749.67864214993,2016-11-06,357.7,7.4,5.8,"autumm","weekend",2016-11-06 07:03:49,2016-11-06 16:24:25,"night",FALSE,FALSE,"Sunday",21,6
"230",2016-11-06 22:00:00,3740.58585572843,2016-11-06,359.8,7.7,6.4,"autumm","weekend",2016-11-06 07:03:49,2016-11-06 16:24:25,"night",FALSE,FALSE,"Sunday",22,3.5
"231",2016-11-06 23:00:00,3302.37340876945,2016-11-06,6.2,8.1,6.9,"autumm","weekend",2016-11-06 07:03:49,2016-11-06 16:24:25,"night",FALSE,FALSE,"Sunday",23,4.5
"232",2016-11-07 00:00:00,2715.57187323147,2016-11-07,330.1,2.8,3.1,"autumm","weekday",2016-11-07 07:05:35,2016-11-07 16:22:47,"night",FALSE,TRUE,"Monday",0,6.7
"233",2016-11-07 01:00:00,1500.41737408036,2016-11-07,358.4,6.8,5.7,"autumm","weekday",2016-11-07 07:05:35,2016-11-07 16:22:47,"night",FALSE,TRUE,"Monday",1,4.7
"234",2016-11-07 02:00:00,1121.30568921596,2016-11-07,0.3,6.9,5.8,"autumm","weekday",2016-11-07 07:05:35,2016-11-07 16:22:47,"night",FALSE,TRUE,"Monday",2,5
"235",2016-11-07 03:00:00,1375.90772714407,2016-11-07,0.9,6.7,5.6,"autumm","weekday",2016-11-07 07:05:35,2016-11-07 16:22:47,"night",FALSE,TRUE,"Monday",3,3.9
"236",2016-11-07 04:00:00,1416.71279003962,2016-11-07,3.9,6.3,5.6,"autumm","weekday",2016-11-07 07:05:35,2016-11-07 16:22:47,"night",FALSE,TRUE,"Monday",4,4.3
"237",2016-11-07 05:00:00,2091.3657708628,2016-11-07,5.1,6.8,5.5,"autumm","weekday",2016-11-07 07:05:35,2016-11-07 16:22:47,"night",FALSE,TRUE,"Monday",5,4.1
"238",2016-11-07 06:00:00,2872.30011325028,2016-11-07,11.3,7,5.8,"autumm","weekday",2016-11-07 07:05:35,2016-11-07 16:22:47,"night",FALSE,TRUE,"Monday",6,2.8
"239",2016-11-07 07:00:00,3868.57199434229,2016-11-07,11.3,6.7,5.7,"autumm","weekday",2016-11-07 07:05:35,2016-11-07 16:22:47,"night",TRUE,TRUE,"Monday",7,5.7
"240",2016-11-07 08:00:00,4615.37296037296,2016-11-07,9.8,6.4,5.6,"autumm","weekday",2016-11-07 07:05:35,2016-11-07 16:22:47,"day",TRUE,TRUE,"Monday",8,5
"241",2016-11-07 09:00:00,3985.23111739745,2016-11-07,13.2,6.6,6.4,"autumm","weekday",2016-11-07 07:05:35,2016-11-07 16:22:47,"day",TRUE,TRUE,"Monday",9,4
"242",2016-11-07 10:00:00,4342.61205432937,2016-11-07,12.7,6.8,6.7,"autumm","weekday",2016-11-07 07:05:35,2016-11-07 16:22:47,"day",FALSE,TRUE,"Monday",10,4.7
"243",2016-11-07 11:00:00,4610.1810466761,2016-11-07,8.8,6.3,6.8,"autumm","weekday",2016-11-07 07:05:35,2016-11-07 16:22:47,"day",FALSE,TRUE,"Monday",11,4.9
"244",2016-11-07 12:00:00,4351.00480905233,2016-11-07,7.1,6,6.8,"autumm","weekday",2016-11-07 07:05:35,2016-11-07 16:22:47,"day",FALSE,TRUE,"Monday",12,6.2
"245",2016-11-07 13:00:00,4813.00028288543,2016-11-07,5.6,6,6.7,"autumm","weekday",2016-11-07 07:05:35,2016-11-07 16:22:47,"day",FALSE,TRUE,"Monday",13,3.7
"246",2016-11-07 14:00:00,5698.96973125884,2016-11-07,6.4,5.3,6.4,"autumm","weekday",2016-11-07 07:05:35,2016-11-07 16:22:47,"day",FALSE,TRUE,"Monday",14,6.4
"247",2016-11-07 15:00:00,7680.93352192362,2016-11-07,5.7,4.7,6,"autumm","weekday",2016-11-07 07:05:35,2016-11-07 16:22:47,"day",FALSE,TRUE,"Monday",15,5.2
"248",2016-11-07 16:00:00,8077.41272984441,2016-11-07,4.4,3.8,5.3,"autumm","weekday",2016-11-07 07:05:35,2016-11-07 16:22:47,"day",TRUE,TRUE,"Monday",16,6.4
"249",2016-11-07 17:00:00,11630.9895979758,2016-11-07,358.4,3.5,4.7,"autumm","weekday",2016-11-07 07:05:35,2016-11-07 16:22:47,"night",TRUE,TRUE,"Monday",17,7.9
"250",2016-11-07 18:00:00,12378.8565770863,2016-11-07,350.2,3.2,4.2,"autumm","weekday",2016-11-07 07:05:35,2016-11-07 16:22:47,"night",TRUE,TRUE,"Monday",18,8.8
"251",2016-11-07 19:00:00,12940.5657708628,2016-11-07,348.9,3.1,3.6,"autumm","weekday",2016-11-07 07:05:35,2016-11-07 16:22:47,"night",TRUE,TRUE,"Monday",19,12.1
"252",2016-11-07 20:00:00,13425.2874115983,2016-11-07,352.6,2.2,2.7,"autumm","weekday",2016-11-07 07:05:35,2016-11-07 16:22:47,"night",FALSE,TRUE,"Monday",20,12.7
"253",2016-11-07 21:00:00,12741.645261669,2016-11-07,350.2,2,2.3,"autumm","weekday",2016-11-07 07:05:35,2016-11-07 16:22:47,"night",FALSE,TRUE,"Monday",21,16.5
"254",2016-11-07 22:00:00,12873.1055162659,2016-11-07,323,1.6,2.7,"autumm","weekday",2016-11-07 07:05:35,2016-11-07 16:22:47,"night",FALSE,TRUE,"Monday",22,15.4
"255",2016-11-07 23:00:00,14683.4492220651,2016-11-07,334.7,2.2,3,"autumm","weekday",2016-11-07 07:05:35,2016-11-07 16:22:47,"night",FALSE,TRUE,"Monday",23,13.7
"256",2016-11-08 00:00:00,12645.495049505,2016-11-08,130.4,3.5,5.9,"autumm","weekday",2016-11-08 07:07:21,2016-11-08 16:21:11,"night",FALSE,TRUE,"Tuesday",0,14.5
"257",2016-11-08 01:00:00,14353.6410183876,2016-11-08,324.7,2.6,0.2,"autumm","weekday",2016-11-08 07:07:21,2016-11-08 16:21:11,"night",FALSE,TRUE,"Tuesday",1,15.1
"258",2016-11-08 02:00:00,10445.5250353607,2016-11-08,323,2.3,-0.2,"autumm","weekday",2016-11-08 07:07:21,2016-11-08 16:21:11,"night",FALSE,TRUE,"Tuesday",2,15.7
"259",2016-11-08 03:00:00,7891.97340876945,2016-11-08,317.1,2.1,-0.6,"autumm","weekday",2016-11-08 07:07:21,2016-11-08 16:21:11,"night",FALSE,TRUE,"Tuesday",3,13.6
"260",2016-11-08 04:00:00,7427.4090523338,2016-11-08,303.3,2,-1.1,"autumm","weekday",2016-11-08 07:07:21,2016-11-08 16:21:11,"night",FALSE,TRUE,"Tuesday",4,14.7
"261",2016-11-08 05:00:00,9414.48401697313,2016-11-08,297.5,2.1,-1.4,"autumm","weekday",2016-11-08 07:07:21,2016-11-08 16:21:11,"night",FALSE,TRUE,"Tuesday",5,18.4
"262",2016-11-08 06:00:00,10604.6130127298,2016-11-08,293.7,1.9,-0.4,"autumm","weekday",2016-11-08 07:07:21,2016-11-08 16:21:11,"night",FALSE,TRUE,"Tuesday",6,18.2
"263",2016-11-08 07:00:00,14370.0237623762,2016-11-08,274.6,1.9,-0.8,"autumm","weekday",2016-11-08 07:07:21,2016-11-08 16:21:11,"night",TRUE,TRUE,"Tuesday",7,17.6
"264",2016-11-08 08:00:00,16453.7932107496,2016-11-08,266.3,2,-1,"autumm","weekday",2016-11-08 07:07:21,2016-11-08 16:21:11,"day",TRUE,TRUE,"Tuesday",8,20.2
"265",2016-11-08 09:00:00,12916.941954023,2016-11-08,288.1,2.3,0.2,"autumm","weekday",2016-11-08 07:07:21,2016-11-08 16:21:11,"day",TRUE,TRUE,"Tuesday",9,24.8
"266",2016-11-08 10:00:00,11666.3179632249,2016-11-08,270.6,1.8,2.7,"autumm","weekday",2016-11-08 07:07:21,2016-11-08 16:21:11,"day",FALSE,TRUE,"Tuesday",10,27.7
"267",2016-11-08 11:00:00,7457.05459688826,2016-11-08,282.2,2.3,4.7,"autumm","weekday",2016-11-08 07:07:21,2016-11-08 16:21:11,"day",FALSE,TRUE,"Tuesday",11,22.6
"268",2016-11-08 12:00:00,8036.00565770863,2016-11-08,287.7,2.6,6.2,"autumm","weekday",2016-11-08 07:07:21,2016-11-08 16:21:11,"day",FALSE,TRUE,"Tuesday",12,9
"269",2016-11-08 13:00:00,8725.88486562942,2016-11-08,276.4,2.8,6.5,"autumm","weekday",2016-11-08 07:07:21,2016-11-08 16:21:11,"day",FALSE,TRUE,"Tuesday",13,12.6
"270",2016-11-08 14:00:00,10414.0161335975,2016-11-08,269.1,2.6,5.3,"autumm","weekday",2016-11-08 07:07:21,2016-11-08 16:21:11,"day",FALSE,TRUE,"Tuesday",14,17.1
"271",2016-11-08 15:00:00,17272.9437057992,2016-11-08,231.5,1.3,3.9,"autumm","weekday",2016-11-08 07:07:21,2016-11-08 16:21:11,"day",FALSE,TRUE,"Tuesday",15,18.1
"272",2016-11-08 16:00:00,33592.8399884259,2016-11-08,194.6,2,2.8,"autumm","weekday",2016-11-08 07:07:21,2016-11-08 16:21:11,"day",TRUE,TRUE,"Tuesday",16,14.6
